,Category,Rating,Reviews,Size,Installs,Price,Content Rating,Genres,Rated 4.4 or more
5420,23,4.0,170973.0,43.0,5000000.0,0.0,0.0,38,-1
5421,17,4.2,62636.0,17.0,1000000.0,0.0,1.0,35,-1
5422,18,4.2,123136.0,80.0,5000000.0,0.0,3.0,44,-1
5423,17,4.2,250197.0,44.0,5000000.0,0.0,1.0,35,-1
5424,23,4.8,221722.0,0.0,10000000.0,0.0,0.0,38,1
5425,18,3.7,29838.0,0.0,5000000.0,0.0,3.0,18,-1
5426,18,3.4,1012.0,12.0,100000.0,0.0,1.0,18,-1
5427,23,4.3,183004.0,100.0,10000000.0,0.0,0.0,38,-1
5428,18,4.3,143087.0,69.0,1000000.0,0.0,2.0,48,-1
5429,23,4.6,652940.0,90.0,10000000.0,0.0,1.0,38,1
5430,17,4.2,336386.0,88.0,10000000.0,0.0,2.0,35,-1
5431,18,4.6,5195.0,64.0,100000.0,0.0,3.0,18,1
5432,23,4.1,91935.0,39.0,10000000.0,0.0,0.0,38,-1
5433,17,4.4,1381624.0,54.0,10000000.0,0.0,1.0,35,1
5434,23,4.6,92522.0,56.0,5000000.0,0.0,0.0,38,1
5435,18,4.3,45370.0,14.0,1000000.0,0.0,1.0,44,-1
5436,20,4.4,41269.0,0.0,1000000.0,0.0,3.0,85,1
5437,18,4.7,394842.0,75.0,10000000.0,0.0,0.0,34,1
5438,23,4.2,1008012.0,13.0,50000000.0,0.0,0.0,38,-1
5439,18,3.8,302.0,8.1,10000.0,0.0,0.0,54,-1
5440,18,4.3,1231.0,0.0,100000.0,0.0,0.0,37,-1
5441,18,3.7,1443.0,20.0,100000.0,0.0,3.0,18,-1
5442,23,4.3,148083.0,57.0,10000000.0,0.0,0.0,38,-1
5443,18,2.9,31596.0,31.0,5000000.0,0.0,1.0,44,-1
5444,18,4.3,598975.0,39.0,10000000.0,0.0,0.0,44,-1
5445,18,4.3,275.0,29.0,10000.0,0.0,0.0,37,-1
5446,24,4.0,64164.0,3.6,10000000.0,0.0,0.0,88,-1
5447,18,3.3,16063.0,3.8,1000000.0,0.0,1.0,32,-1
5448,31,4.5,76616.0,4.6,1000000.0,0.0,2.0,101,1
5449,27,4.1,22.0,0.0,5000.0,0.0,0.0,93,-1
5450,18,5.0,3.0,2.1,1000.0,0.0,0.0,12,1
5451,6,3.9,684.0,0.0,100000.0,0.0,0.0,9,-1
5452,18,4.6,117.0,13.0,10000.0,0.0,0.0,12,1
5453,25,4.0,177.0,2.8,10000.0,0.0,0.0,90,-1
5454,31,3.6,188.0,9.9,10000.0,0.0,0.0,101,-1
5455,16,4.0,22.0,2.5,10000.0,0.0,0.0,28,-1
5456,18,4.5,19.0,5.4,5000.0,0.0,0.0,12,1
5458,18,2.9,45.0,1.3,5000.0,0.0,0.0,12,-1
5459,25,4.2,25.0,2.5,1000.0,0.0,0.0,90,-1
5460,25,4.5,23.0,0.0,5000.0,0.0,0.0,90,1
5462,18,4.6,513.0,1.6,10000.0,0.0,0.0,12,1
5463,25,4.7,11018.0,25.0,500000.0,0.0,0.0,90,1
5464,25,4.2,676.0,5.4,100000.0,0.0,0.0,90,-1
5465,18,4.7,3.0,1.5,1000.0,2.99,0.0,12,1
5466,25,4.7,3.0,5.3,10.0,2.99,0.0,90,1
5467,25,3.9,478.0,2.0,100000.0,0.0,0.0,90,-1
5468,18,4.7,55.0,5.4,10000.0,0.0,0.0,12,1
5469,18,3.7,88.0,41.0,10000.0,0.0,0.0,12,-1
5470,18,4.8,21.0,5.4,5000.0,0.0,0.0,12,1
5471,6,4.0,138.0,2.4,10000.0,0.0,0.0,9,-1
5472,18,4.6,87.0,5.4,10000.0,0.0,0.0,12,1
5473,18,4.4,105.0,9.0,10000.0,0.0,0.0,12,1
5474,31,4.3,13166.0,25.0,1000000.0,0.0,2.0,101,-1
5475,18,4.7,7.0,1.2,100.0,9.99,0.0,12,1
5476,26,3.6,5.0,45.0,500.0,1.49,0.0,92,-1
5477,18,4.4,29.0,5.3,5000.0,0.0,0.0,12,1
5478,25,4.6,70.0,3.2,1000.0,0.0,0.0,90,1
5479,18,2.9,10.0,73.0,100.0,4.99,0.0,104,-1
5481,18,4.5,242.0,5.4,50000.0,0.0,0.0,12,1
5482,18,5.0,1.0,0.0,10.0,4.99,0.0,12,1
5483,25,3.7,3743.0,5.6,1000000.0,0.0,0.0,90,-1
5485,18,3.7,37.0,9.5,5000.0,0.0,0.0,12,-1
5487,18,4.2,19.0,5.4,5000.0,0.0,0.0,12,-1
5488,20,3.0,5.0,2.6,1000.0,0.0,1.0,85,-1
5489,18,5.0,1.0,96.0,10.0,29.99,3.0,12,1
5490,23,4.4,129409.0,73.0,1000000.0,1.99,0.0,38,1
5491,18,4.7,7.0,5.4,1000.0,0.0,0.0,12,1
5492,18,4.3,22667.0,35.0,1000000.0,0.0,1.0,48,-1
5493,18,3.9,10114.0,48.0,100000.0,0.0,0.0,32,-1
5495,18,4.4,48427.0,0.0,500000.0,0.0,2.0,37,1
5496,17,4.3,4704.0,37.0,100000.0,0.0,2.0,31,-1
5501,18,4.6,28.0,26.0,500.0,0.0,0.0,37,1
5502,18,4.5,11.0,2.9,500.0,0.0,0.0,18,1
5503,19,3.9,265.0,0.0,10000.0,0.0,0.0,84,-1
5504,17,4.7,57.0,12.0,1000.0,0.0,0.0,40,1
5505,6,4.3,541661.0,0.0,10000000.0,0.0,0.0,9,-1
5506,18,5.0,4.0,52.0,50.0,0.0,0.0,12,1
5507,18,5.0,25.0,0.0,1000.0,0.0,0.0,12,1
5509,18,5.0,1.0,49.0,10.0,0.0,0.0,11,1
5512,29,4.4,2052407.0,0.0,50000000.0,0.0,0.0,98,1
5514,6,2.7,560.0,37.0,10000.0,0.0,0.0,9,-1
5515,26,4.6,41000.0,2.0,1000000.0,0.0,0.0,92,1
5516,32,4.4,616742.0,0.0,10000000.0,0.0,0.0,102,1
5517,17,4.4,161637.0,82.0,10000000.0,0.0,3.0,35,1
5518,27,4.1,349151.0,0.0,50000000.0,0.0,0.0,93,-1
5519,25,3.8,169369.0,0.0,10000000.0,0.0,0.0,90,-1
5520,18,4.4,218881.0,37.0,5000000.0,0.0,2.0,48,1
5521,18,4.6,31134.0,48.0,1000000.0,0.0,2.0,48,1
5522,18,4.1,242722.0,54.0,10000000.0,0.0,1.0,48,-1
5523,18,4.5,244039.0,46.0,5000000.0,0.0,2.0,48,1
5524,18,4.2,720685.0,51.0,10000000.0,0.0,1.0,48,-1
5525,18,4.7,84389.0,48.0,1000000.0,0.0,0.0,48,1
5526,17,4.3,137696.0,55.0,5000000.0,0.0,3.0,40,-1
5527,18,4.3,322976.0,0.0,5000000.0,0.0,1.0,44,-1
5528,18,4.2,254.0,25.0,10000.0,0.0,1.0,36,-1
5529,17,3.8,898.0,33.0,100000.0,0.0,1.0,45,-1
5530,17,4.0,22435.0,100.0,1000000.0,0.0,1.0,35,-1
5531,18,4.3,308944.0,70.0,5000000.0,0.0,2.0,44,-1
5532,20,4.6,16801.0,0.0,1000000.0,0.0,0.0,85,1
5533,18,4.3,906.0,9.2,50000.0,0.0,3.0,18,-1
5534,17,4.3,391325.0,43.0,10000000.0,0.0,0.0,45,-1
5535,18,4.3,28735.0,91.0,1000000.0,0.0,0.0,32,-1
5536,18,4.7,580160.0,29.0,5000000.0,0.0,0.0,44,1
5537,14,4.6,353813.0,0.0,10000000.0,0.0,0.0,26,1
5538,17,4.4,862.0,44.0,100000.0,0.0,2.0,35,1
5539,17,3.8,17.0,30.0,1000.0,0.0,0.0,31,-1
5540,17,4.6,1226514.0,99.0,10000000.0,0.0,1.0,35,1
5541,17,4.6,19070.0,90.0,100000.0,0.0,2.0,35,1
5542,14,4.5,118.0,72.0,50000.0,0.0,0.0,26,1
5543,21,4.5,20247.0,47.0,5000000.0,0.0,0.0,86,1
5544,31,3.9,63640.0,23.0,10000000.0,0.0,2.0,101,-1
5545,21,4.4,25717.0,0.0,1000000.0,0.0,1.0,86,1
5546,17,3.8,1363.0,26.0,100000.0,0.0,0.0,31,-1
5547,25,4.3,1602.0,5.0,100000.0,0.0,0.0,90,-1
5548,22,4.3,1017237.0,0.0,50000000.0,0.0,0.0,87,-1
5549,18,3.7,128.0,20.0,10000.0,0.0,0.0,18,-1
5550,18,3.2,1354.0,30.0,100000.0,0.0,0.0,44,-1
5551,18,4.0,211.0,37.0,10000.0,0.0,0.0,18,-1
5552,18,3.8,410.0,28.0,10000.0,0.0,1.0,18,-1
5553,18,4.4,83.0,85.0,10000.0,0.0,0.0,12,1
5554,18,3.8,1745.0,0.0,1000000.0,0.0,0.0,44,-1
5555,18,3.4,131.0,22.0,5000.0,0.0,0.0,44,-1
5556,18,2.9,53.0,82.0,10000.0,0.0,0.0,37,-1
5557,17,4.5,20.0,65.0,1000.0,0.99,2.0,35,1
5558,24,3.7,25.0,43.0,5000.0,0.0,0.0,88,-1
5559,17,3.8,469.0,80.0,10000.0,0.0,0.0,45,-1
5560,4,4.1,25195.0,21.0,1000000.0,0.0,0.0,6,-1
5561,3,4.1,9636.0,0.0,1000000.0,0.0,0.0,5,-1
5562,18,3.7,22.0,90.0,5000.0,0.0,0.0,18,-1
5563,17,3.6,153.0,67.0,10000.0,0.0,0.0,35,-1
5565,18,3.0,17.0,32.0,1000.0,0.0,0.0,18,-1
5566,18,4.1,1152.0,2.7,100000.0,0.0,0.0,18,-1
5567,18,3.8,20.0,36.0,1000.0,0.0,0.0,44,-1
5568,27,4.2,29.0,35.0,5000.0,0.0,0.0,93,-1
5569,18,4.4,36268.0,41.0,1000000.0,0.0,1.0,18,1
5570,18,4.5,153.0,0.0,10000.0,0.0,0.0,44,1
5571,18,3.6,740.0,71.0,50000.0,0.0,0.0,44,-1
5572,18,3.6,284.0,70.0,10000.0,0.0,0.0,44,-1
5573,23,3.7,20879.0,22.0,1000000.0,0.0,0.0,38,-1
5574,23,3.9,76340.0,14.0,5000000.0,0.0,0.0,38,-1
5576,16,4.2,2563.0,0.0,100000.0,0.0,0.0,28,-1
5577,23,4.1,4374.0,53.0,100000.0,0.0,0.0,38,-1
5578,16,4.5,23966.0,0.0,1000000.0,5.99,0.0,28,1
5579,13,2.8,961.0,1.3,100000.0,0.0,0.0,25,-1
5580,13,2.6,114.0,1.6,10000.0,0.0,0.0,25,-1
5581,16,4.3,246201.0,0.0,10000000.0,0.0,0.0,28,-1
5582,17,4.4,125652.0,56.0,10000000.0,0.0,0.0,35,1
5583,18,4.1,1407.0,3.4,100000.0,0.0,2.0,48,-1
5584,16,4.0,448.0,3.1,50000.0,0.0,0.0,28,-1
5585,17,4.3,11379.0,20.0,500000.0,0.0,2.0,31,-1
5586,13,3.9,2057.0,6.2,50000.0,1.99,0.0,25,-1
5587,16,3.5,28.0,0.0,1000.0,0.0,0.0,28,-1
5588,6,3.7,42329.0,0.0,5000000.0,0.0,0.0,9,-1
5589,18,4.3,344283.0,95.0,10000000.0,0.0,1.0,48,-1
5590,16,4.3,258717.0,9.4,10000000.0,0.0,0.0,28,-1
5591,27,4.1,40437.0,0.0,5000000.0,0.0,0.0,93,-1
5592,17,4.2,51787.0,0.0,5000000.0,0.0,0.0,31,-1
5593,17,4.3,531074.0,2.5,10000000.0,0.0,0.0,31,-1
5594,6,4.2,171052.0,0.0,10000000.0,0.0,0.0,9,-1
5595,18,4.6,807155.0,93.0,10000000.0,0.0,1.0,44,1
5596,13,4.3,480208.0,70.0,500000000.0,0.0,0.0,25,-1
5597,30,4.1,29867.0,1.7,5000000.0,0.0,0.0,99,-1
5598,18,4.4,450013.0,37.0,10000000.0,0.0,0.0,37,1
5599,18,4.4,228130.0,70.0,5000000.0,0.0,2.0,36,1
5600,13,4.1,111465.0,0.0,5000000.0,0.0,0.0,25,-1
5601,11,4.2,348132.0,0.0,100000000.0,0.0,0.0,23,-1
5602,16,4.4,155693.0,0.0,5000000.0,0.0,0.0,28,1
5603,25,4.3,81668.0,0.0,5000000.0,0.0,0.0,90,-1
5604,18,2.4,11773.0,3.3,1000000.0,0.0,0.0,18,-1
5605,27,4.5,870928.0,16.0,50000000.0,0.0,0.0,93,1
5606,26,4.3,495748.0,0.0,50000000.0,0.0,0.0,92,-1
5607,17,4.5,407788.0,19.0,5000000.0,0.0,0.0,35,1
5608,18,4.5,118285.0,22.0,1000000.0,0.0,1.0,44,1
5609,6,4.3,347086.0,0.0,10000000.0,0.0,0.0,9,-1
5610,18,4.4,379245.0,68.0,10000000.0,0.0,0.0,43,1
5611,27,4.3,144873.0,0.0,10000000.0,0.0,0.0,93,-1
5612,30,4.4,326232.0,0.0,50000000.0,0.0,0.0,99,1
5613,13,4.6,318134.0,0.0,5000000.0,0.0,0.0,25,1
5614,18,3.4,2445.0,34.0,500000.0,0.0,0.0,18,-1
5615,18,3.9,65119.0,46.0,1000000.0,0.0,2.0,36,-1
5616,18,4.3,34898.0,92.0,1000000.0,0.0,1.0,36,-1
5617,17,4.4,889425.0,45.0,10000000.0,0.0,1.0,35,1
5618,17,4.5,1041836.0,50.0,10000000.0,0.0,1.0,35,1
5619,18,4.4,17945.0,9.5,1000000.0,0.0,3.0,18,1
5620,23,4.2,82857.0,0.0,5000000.0,0.0,0.0,38,-1
5621,17,4.0,47151.0,36.0,5000000.0,0.0,2.0,35,-1
5622,18,4.3,107765.0,78.0,5000000.0,0.0,2.0,36,-1
5623,24,4.4,57556.0,0.0,5000000.0,0.0,0.0,88,1
5624,18,4.2,37165.0,22.0,1000000.0,0.0,1.0,44,-1
5625,18,4.0,174127.0,48.0,5000000.0,0.0,1.0,44,-1
5626,30,4.4,4706.0,1.5,1000000.0,0.0,0.0,99,1
5627,18,4.6,73919.0,40.0,500000.0,2.99,1.0,36,1
5628,18,4.0,532.0,6.5,100000.0,0.0,0.0,104,-1
5629,17,4.4,344819.0,51.0,5000000.0,0.0,1.0,35,1
5630,18,3.5,9335.0,12.0,1000000.0,0.0,0.0,18,-1
5631,17,4.6,100805.0,50.0,1000000.0,2.99,1.0,35,1
5632,18,4.0,15875.0,40.0,1000000.0,0.0,1.0,44,-1
5633,17,4.0,23168.0,54.0,1000000.0,0.0,1.0,45,-1
5634,17,4.1,2628.0,45.0,100000.0,0.0,1.0,45,-1
5635,18,4.1,235486.0,63.0,10000000.0,0.0,1.0,18,-1
5636,17,3.3,2717.0,4.0,100000.0,0.0,1.0,35,-1
5637,18,3.9,24123.0,69.0,1000000.0,0.0,1.0,18,-1
5638,17,4.1,7728.0,39.0,500000.0,0.0,1.0,45,-1
5639,17,4.2,2180.0,55.0,100000.0,0.0,2.0,35,-1
5640,17,4.0,59223.0,46.0,5000000.0,0.0,1.0,35,-1
5641,17,4.5,16162.0,99.0,100000.0,2.99,1.0,35,1
5642,17,3.8,596.0,91.0,100000.0,0.0,1.0,45,-1
5643,17,3.5,1976.0,21.0,100000.0,0.0,1.0,35,-1
5644,17,4.3,6698.0,46.0,500000.0,0.0,2.0,35,-1
5645,17,4.6,21266.0,45.0,100000.0,2.99,1.0,35,1
5646,17,4.7,4041.0,24.0,10000.0,0.0,0.0,31,1
5647,17,3.8,2691.0,52.0,100000.0,0.0,1.0,45,-1
5648,17,4.7,27856.0,50.0,100000.0,2.99,1.0,35,1
5649,20,4.8,5369.0,63.0,50000.0,0.0,1.0,85,1
5650,18,3.2,9126.0,5.8,1000000.0,0.0,0.0,36,-1
5651,3,4.5,568922.0,0.0,100000000.0,0.0,1.0,5,1
5652,17,3.9,85278.0,23.0,1000000.0,0.0,3.0,39,-1
5653,17,3.6,16521.0,23.0,1000000.0,0.0,0.0,39,-1
5654,12,3.7,70.0,26.0,10000.0,0.0,0.0,24,-1
5655,16,4.4,28.0,8.8,1000.0,0.0,0.0,28,1
5656,17,4.1,91667.0,27.0,1000000.0,0.0,0.0,31,-1
5657,18,4.0,664.0,2.1,100000.0,0.0,0.0,12,-1
5658,16,3.1,212.0,12.0,50000.0,0.0,0.0,28,-1
5659,29,4.0,1185.0,5.0,100000.0,0.0,0.0,98,-1
5660,32,2.8,440.0,23.0,10000.0,0.99,0.0,102,-1
5661,18,3.7,681.0,8.2,10000.0,0.0,0.0,12,-1
5662,23,2.7,17.0,14.0,1000.0,0.0,0.0,38,-1
5663,18,3.9,623.0,8.5,100000.0,0.0,0.0,12,-1
5664,14,3.8,14657.0,0.0,1000000.0,0.0,0.0,26,-1
5665,17,3.6,2433.0,47.0,100000.0,0.0,0.0,39,-1
5666,18,4.5,1827.0,12.0,100000.0,0.0,0.0,12,1
5667,11,3.5,30.0,17.0,1000.0,0.0,0.0,23,-1
5668,18,4.0,97.0,3.9,10000.0,0.0,0.0,12,-1
5670,18,3.8,762.0,4.1,100000.0,0.0,0.0,12,-1
5671,20,3.6,58.0,15.0,10000.0,0.0,0.0,85,-1
5672,6,4.2,16.0,3.3,1000.0,0.0,0.0,9,-1
5673,4,4.4,128.0,6.7,50000.0,0.0,0.0,6,1
5674,25,4.0,498.0,11.0,10000.0,0.0,0.0,90,-1
5675,31,4.7,48.0,4.1,1000.0,0.0,0.0,101,1
5678,18,4.1,23609.0,31.0,1000000.0,0.0,1.0,32,-1
5679,17,4.0,24312.0,25.0,500000.0,0.0,0.0,39,-1
5681,16,4.7,57.0,5.8,10000.0,0.0,0.0,28,1
5684,14,3.8,874.0,12.0,100000.0,0.0,0.0,26,-1
5685,4,5.0,2.0,14.0,1000.0,0.0,1.0,6,1
5686,23,4.4,27.0,78.0,10000.0,0.0,0.0,38,1
5689,17,4.0,29462.0,44.0,1000000.0,0.0,1.0,39,-1
5691,17,3.8,159063.0,85.0,1000000.0,0.0,0.0,39,-1
5692,4,4.1,294.0,9.8,10000.0,0.0,0.0,6,-1
5693,31,4.3,697.0,5.7,50000.0,0.0,0.0,101,-1
5695,25,4.5,6207063.0,0.0,100000000.0,0.0,0.0,90,1
5696,25,4.4,631.0,0.0,100000.0,0.0,0.0,90,1
5697,27,3.4,617.0,46.0,100000.0,0.0,0.0,93,-1
5698,3,4.1,215.0,30.0,10000.0,0.0,1.0,5,-1
5699,18,4.1,25.0,47.0,5000.0,0.0,0.0,12,-1
5700,18,3.8,6.0,23.0,1000.0,0.0,0.0,18,-1
5701,25,4.3,35.0,0.0,1000.0,2.49,0.0,90,-1
5702,18,4.4,1275373.0,91.0,10000000.0,0.0,1.0,48,1
5703,30,4.4,43.0,44.0,1000.0,0.0,0.0,99,1
5704,30,4.8,258277.0,0.0,10000000.0,0.0,0.0,99,1
5705,30,3.3,171.0,4.8,10000.0,0.0,0.0,99,-1
5706,6,3.3,1434.0,9.5,100000.0,0.0,0.0,9,-1
5707,30,4.4,22.0,19.0,5000.0,0.0,0.0,99,1
5708,25,3.7,701.0,7.3,100000.0,0.0,0.0,90,-1
5709,25,3.4,2420.0,1.8,1000000.0,0.0,0.0,90,-1
5710,11,2.3,251.0,5.7,50000.0,0.0,0.0,23,-1
5711,18,3.3,11.0,7.3,1000.0,0.0,1.0,18,-1
5712,22,2.7,90.0,4.0,5000.0,2.99,0.0,87,-1
5714,25,4.6,1170641.0,26.0,10000000.0,0.0,0.0,90,1
5715,18,3.5,174.0,5.6,50000.0,0.0,0.0,18,-1
5716,25,3.4,150.0,7.3,50000.0,0.0,0.0,90,-1
5717,18,4.3,259.0,49.0,10000.0,0.0,0.0,12,-1
5718,16,4.1,9.0,8.7,1000.0,0.0,0.0,28,-1
5719,25,4.7,2598579.0,49.0,50000000.0,0.0,0.0,90,1
5720,27,4.4,574719.0,20.0,10000000.0,0.0,0.0,93,1
5721,16,3.8,250.0,7.3,50000.0,0.0,0.0,28,-1
5722,30,3.0,78.0,0.0,10000.0,0.0,0.0,99,-1
5723,3,4.4,98.0,6.3,10000.0,0.0,0.0,5,1
5724,25,4.2,27.0,3.4,5000.0,0.0,0.0,90,-1
5725,27,4.5,24.0,22.0,1000.0,0.0,0.0,93,1
5726,18,3.5,91.0,25.0,10000.0,0.0,0.0,12,-1
5727,25,4.5,78629.0,6.3,1000000.0,0.0,0.0,90,1
5728,17,4.3,955614.0,82.0,10000000.0,0.0,1.0,35,-1
5729,16,4.5,82.0,8.7,5000.0,0.0,0.0,28,1
5731,25,4.5,648380.0,24.0,10000000.0,0.0,0.0,90,1
5732,6,4.0,7317.0,0.0,1000000.0,0.0,1.0,9,-1
5733,18,4.8,4.0,43.0,100.0,0.0,0.0,32,1
5735,30,4.3,1659.0,3.7,100000.0,0.0,0.0,99,-1
5736,12,1.7,14.0,13.0,1000.0,0.0,0.0,24,-1
5737,22,4.3,18325.0,0.0,1000000.0,0.0,0.0,87,-1
5738,3,4.2,8.0,3.9,5000.0,0.0,0.0,5,-1
5740,25,4.2,725.0,3.0,100000.0,0.0,0.0,90,-1
5741,25,4.3,2158.0,3.0,100000.0,0.0,0.0,90,-1
5743,17,4.0,7718.0,46.0,100000.0,0.0,0.0,35,-1
5744,25,4.2,249.0,3.0,50000.0,0.0,0.0,90,-1
5745,31,4.6,9.0,17.0,500.0,0.0,0.0,101,1
5746,17,4.1,29062.0,63.0,1000000.0,0.0,0.0,105,-1
5747,18,4.6,11.0,17.0,1000.0,0.0,0.0,12,1
5748,25,4.1,484.0,2.9,100000.0,0.0,0.0,90,-1
5749,25,4.0,202.0,2.9,50000.0,0.0,0.0,90,-1
5751,25,3.3,40.0,2.7,1000.0,1.99,0.0,90,-1
5752,31,4.1,1948.0,0.0,100000.0,0.0,0.0,101,-1
5755,25,4.0,9.0,4.7,500.0,0.0,0.0,90,-1
5758,25,4.4,52.0,3.0,5000.0,0.0,0.0,90,1
5759,25,4.2,294.0,3.0,50000.0,0.0,0.0,90,-1
5760,17,3.8,35572.0,0.0,1000000.0,0.0,1.0,31,-1
5761,4,3.1,20973.0,31.0,5000000.0,0.0,0.0,6,-1
5763,3,5.0,5.0,4.3,1000.0,0.0,0.0,5,1
5764,17,4.2,492.0,63.0,100000.0,0.0,1.0,35,-1
5765,4,4.7,114.0,8.6,5000.0,0.0,0.0,6,1
5766,17,4.4,1604146.0,57.0,10000000.0,0.0,1.0,35,1
5767,26,4.6,285.0,0.0,10000.0,0.99,0.0,92,1
5768,29,4.4,260137.0,13.0,10000000.0,0.0,2.0,98,1
5769,18,2.9,2079.0,5.6,100000.0,0.0,0.0,18,-1
5770,4,2.7,8346.0,0.0,1000000.0,0.0,0.0,6,-1
5772,26,4.6,7264.0,0.0,100000.0,1.99,0.0,92,1
5773,27,4.0,6205.0,0.0,100000.0,0.0,0.0,93,-1
5774,30,3.8,1156.0,23.0,100000.0,0.0,0.0,99,-1
5775,3,4.8,6.0,1.6,1000.0,0.0,0.0,5,1
5776,12,5.0,1.0,24.0,100.0,0.0,0.0,24,1
5777,27,3.9,127.0,5.9,1000.0,0.99,0.0,93,-1
5778,29,4.2,19666.0,0.0,1000000.0,0.0,0.0,98,-1
5779,31,4.1,2808.0,0.0,100000.0,0.0,0.0,101,-1
5780,18,4.7,54.0,44.0,10000.0,0.0,0.0,18,1
5781,18,4.2,24775.0,30.0,100000.0,0.0,2.0,37,-1
5782,17,4.2,3845.0,76.0,500000.0,0.0,2.0,31,-1
5783,4,3.7,244.0,0.0,10000.0,0.0,0.0,6,-1
5784,30,4.1,15765.0,10.0,1000000.0,0.0,0.0,99,-1
5785,16,4.1,305.0,44.0,10000.0,0.0,0.0,28,-1
5786,17,3.8,141.0,19.0,10000.0,0.0,0.0,31,-1
5787,11,4.6,4546.0,3.0,100000.0,0.0,0.0,23,1
5789,17,4.4,21.0,15.0,5000.0,0.0,0.0,31,1
5790,17,4.2,924.0,43.0,100000.0,0.0,0.0,31,-1
5791,30,4.4,569.0,2.6,50000.0,0.0,0.0,99,1
5794,17,4.6,29.0,31.0,1000.0,0.0,2.0,31,1
5795,17,5.0,8.0,25.0,50.0,0.0,0.0,31,1
5797,17,4.5,52.0,33.0,5000.0,0.0,0.0,35,1
5799,25,3.5,17.0,7.4,5000.0,0.0,0.0,90,-1
5801,25,3.9,56.0,2.3,10000.0,0.0,0.0,90,-1
5802,17,4.4,15806.0,42.0,1000000.0,0.0,1.0,31,1
5803,18,3.0,2.0,0.0,10.0,0.0,0.0,32,-1
5805,17,3.1,440.0,9.1,50000.0,0.0,0.0,31,-1
5806,17,4.4,69.0,2.8,50000.0,0.0,1.0,35,1
5808,13,3.0,94.0,30.0,10000.0,0.0,0.0,25,-1
5811,17,3.7,53.0,14.0,1000.0,0.0,0.0,45,-1
5813,18,3.7,291.0,37.0,100000.0,0.0,0.0,44,-1
5814,17,3.9,71.0,52.0,10000.0,0.0,1.0,35,-1
5815,18,4.8,53.0,4.4,1000.0,0.0,0.0,12,1
5818,17,4.6,6344.0,32.0,500000.0,0.0,0.0,35,1
5819,16,4.6,10.0,3.4,500.0,0.0,0.0,28,1
5820,23,4.5,12.0,23.0,1000.0,0.0,0.0,38,1
5821,17,4.3,6.0,61.0,1000.0,0.0,0.0,35,-1
5822,17,5.0,7.0,15.0,100.0,0.0,0.0,31,1
5823,18,4.3,10446.0,64.0,500000.0,0.0,0.0,32,-1
5825,26,4.7,9.0,12.0,100.0,0.0,1.0,92,1
5826,17,4.0,82.0,4.4,5000.0,0.0,0.0,35,-1
5827,30,3.8,11.0,3.6,5000.0,0.0,1.0,99,-1
5828,21,5.0,2.0,2.9,100.0,0.0,1.0,86,1
5829,3,4.8,111.0,10.0,5000.0,0.0,0.0,5,1
5830,18,4.5,11.0,7.2,100.0,0.0,0.0,18,1
5831,25,4.3,12.0,3.8,500.0,0.0,0.0,90,-1
5836,22,3.7,1213.0,1.1,500000.0,0.0,0.0,87,-1
5842,3,4.3,72.0,1.9,10000.0,0.0,0.0,5,-1
5844,17,3.8,489.0,36.0,10000.0,0.0,2.0,31,-1
5847,16,4.5,484.0,0.0,1000.0,4.99,3.0,28,1
5848,18,4.6,23.0,17.0,10000.0,0.0,0.0,12,1
5849,16,4.1,2954.0,0.0,100000.0,0.0,3.0,28,-1
5850,3,4.2,27.0,4.3,10000.0,0.0,0.0,5,-1
5852,18,5.0,41.0,4.0,1000.0,0.0,0.0,12,1
5856,18,4.3,7168735.0,0.0,1000000000.0,0.0,1.0,18,-1
5858,29,3.3,115.0,5.1,10000.0,0.0,0.0,98,-1
5859,25,3.6,9895.0,2.7,1000000.0,0.0,0.0,90,-1
5860,17,4.0,162530.0,97.0,10000000.0,0.0,3.0,41,-1
5861,18,4.0,39779.0,19.0,5000000.0,0.0,0.0,100,-1
5862,17,4.0,254518.0,100.0,10000000.0,0.0,3.0,35,-1
5863,26,4.3,647721.0,0.0,10000000.0,0.0,0.0,92,-1
5864,17,4.2,88901.0,73.0,10000000.0,0.0,1.0,35,-1
5865,18,4.3,65146.0,100.0,10000000.0,0.0,3.0,44,-1
5866,30,4.2,104551.0,18.0,10000000.0,0.0,0.0,99,-1
5867,26,4.5,66321.0,18.0,5000000.0,0.0,0.0,92,1
5868,17,4.3,29270.0,44.0,5000000.0,0.0,0.0,35,-1
5869,30,4.6,751911.0,0.0,10000000.0,0.0,0.0,99,1
5870,6,4.4,1520.0,5.2,100000.0,0.0,0.0,9,1
5871,18,4.2,97.0,8.9,10000.0,0.0,0.0,18,-1
5872,15,4.2,11087.0,34.0,1000000.0,0.0,0.0,27,-1
5873,18,4.2,26426.0,30.0,1000000.0,0.0,0.0,11,-1
5874,22,3.4,2332.0,1.6,100000.0,0.0,0.0,87,-1
5875,27,3.2,2728.0,4.4,500000.0,0.0,0.0,93,-1
5876,25,4.0,60.0,3.7,5000.0,0.0,0.0,90,-1
5877,18,4.6,227.0,11.0,10000.0,0.0,0.0,12,1
5878,25,3.2,24.0,4.7,10000.0,0.0,0.0,90,-1
5879,16,4.4,132.0,33.0,10000.0,0.0,0.0,28,1
5880,11,4.0,463.0,13.0,10000.0,0.0,0.0,23,-1
